symbol,date,open,high,low,close,volume,daily_price_change,price_range,price_direction,year,month,daily_return_pct,volatility,trend
SJM,09-01-2014,98.15,98.3,97.67,97.98,1168315,-0.17,0.63,Bearish,2014,Jan,-0.173204279,0.63,Bearish
SLB,09-01-2014,87.52,87.65,86.05,86.48,6561282,-1.04,1.6,Bearish,2014,Jan,-1.188299817,1.6,Bearish
SLG,09-01-2014,93.12,93.18,91.26,92.49,637501,-0.63,1.92,Bearish,2014,Jan,-0.676546392,1.92,Bearish
SNA,09-01-2014,108.09,108.49,107.11,107.5,260371,-0.59,1.38,Bearish,2014,Jan,-0.545841428,1.38,Bearish
SNI,09-01-2014,83.02,83.125,81.62,82.43,1152727,-0.59,1.505,Bearish,2014,Jan,-0.710672127,1.505,Bearish
SNPS,09-01-2014,40.73,40.98,40.55,40.94,606971,0.21,0.43,Bullish,2014,Jan,0.515590474,0.43,Bullish
SO,09-01-2014,40.5,40.64,40.29,40.62,3898740,0.12,0.35,Bullish,2014,Jan,0.296296296,0.35,Bullish
SPGI,09-01-2014,78.25,78.41,77.95,78.15,1093919,-0.1,0.46,Bearish,2014,Jan,-0.127795527,0.46,Bearish
SPG,09-01-2014,154.28,154.83,152.81,154.2,1294539,-0.08,2.02,Bearish,2014,Jan,-0.051853772,2.02,Bearish
SRCL,09-01-2014,116.2,116.73,114.98,116.01,364714,-0.19,1.75,Bearish,2014,Jan,-0.163511188,1.75,Bearish
SRE,09-01-2014,89.91,90.35,89.77,90.33,1275369,0.42,0.58,Bullish,2014,Jan,0.4671338,0.58,Bullish
STI,09-01-2014,37.48,38.07,37.46,38.01,4915785,0.53,0.61,Bullish,2014,Jan,1.414087513,0.61,Bullish
STT,09-01-2014,75.39,75.66,74.83,75.35,1298846,-0.04,0.83,Bearish,2014,Jan,-0.053057435,0.83,Bearish
STX,09-01-2014,59.7,59.71,57.56,58.01,3896666,-1.69,2.15,Bearish,2014,Jan,-2.830820771,2.15,Bearish
STZ,09-01-2014,76.95,78.056,76.62,77.45,2750093,0.5,1.436,Bullish,2014,Jan,0.64977258,1.436,Bullish
SWKS,09-01-2014,28.06,28.06,27.53,27.72,2920379,-0.34,0.53,Bearish,2014,Jan,-1.211689237,0.53,Bearish
SWK,09-01-2014,80.3,80.88,79.75,80.3,1642908,0,1.13,Bearish,2014,Jan,0,1.13,Bearish
SYK,09-01-2014,77.23,77.35,76.65,76.99,2129195,-0.24,0.7,Bearish,2014,Jan,-0.310760067,0.7,Bearish
SYMC,09-01-2014,23.34,23.515,23.27,23.51,4450429,0.17,0.245,Bullish,2014,Jan,0.728363325,0.245,Bullish
SYY,09-01-2014,36.15,36.16,35.76,35.93,3501020,-0.22,0.4,Bearish,2014,Jan,-0.60857538,0.4,Bearish
TAP,09-01-2014,55.4,55.45,55.09,55.3,700165,-0.1,0.36,Bearish,2014,Jan,-0.180505415,0.36,Bearish
TDG,09-01-2014,163.66,165.11,162.66,164.79,376983,1.13,2.45,Bullish,2014,Jan,0.690455823,2.45,Bullish
TEL,09-01-2014,55.16,55.7,55.16,55.53,1689532,0.37,0.54,Bullish,2014,Jan,0.670775925,0.54,Bullish
TGT,09-01-2014,62.89,63.59,62.77,63.34,7270275,0.45,0.82,Bullish,2014,Jan,0.715535061,0.82,Bullish
TIF,09-01-2014,91.2,92.77,90.92,92.01,1233684,0.81,1.85,Bullish,2014,Jan,0.888157895,1.85,Bullish
TJX,09-01-2014,63.59,63.79,63.23,63.32,2520529,-0.27,0.56,Bearish,2014,Jan,-0.424595062,0.56,Bearish
TMK,09-01-2014,52.3667,52.5,51.9467,52.46,1022019,0.0933,0.5533,Bullish,2014,Jan,0.178166659,0.5533,Bullish
TMO,09-01-2014,114.17,114.81,113.49,114,2196355,-0.17,1.32,Bearish,2014,Jan,-0.148900762,1.32,Bearish
TPR,09-01-2014,55.58,55.67,55.045,55.65,2505148,0.07,0.625,Bullish,2014,Jan,0.125944584,0.625,Bullish
TRIP,09-01-2014,85.72,86.25,84.19,85.17,1389132,-0.55,2.06,Bearish,2014,Jan,-0.641623892,2.06,Bearish
TROW,09-01-2014,84,84.22,82.86,83.29,1134604,-0.71,1.36,Bearish,2014,Jan,-0.845238095,1.36,Bearish
TRV,09-01-2014,87.76,88.215,87.17,87.68,1687224,-0.08,1.045,Bearish,2014,Jan,-0.091157703,1.045,Bearish
TSCO,09-01-2014,76.67,76.94,76.08,76.7,589324,0.03,0.86,Bullish,2014,Jan,0.039128734,0.86,Bullish
TSN,09-01-2014,33.97,34.92,33.9,34.6,4758159,0.63,1.02,Bullish,2014,Jan,1.854577568,1.02,Bullish
TSS,09-01-2014,33.1,33.19,32.705,32.74,1790729,-0.36,0.485,Bearish,2014,Jan,-1.087613293,0.485,Bearish
TWX,09-01-2014,66.7,66.86,66.04,66.29,4750171,-0.41,0.82,Bearish,2014,Jan,-0.614692654,0.82,Bearish
TXN,09-01-2014,43.28,43.39,42.9,43.06,3383782,-0.22,0.49,Bearish,2014,Jan,-0.50831793,0.49,Bearish
TXT,09-01-2014,35.99,36.1,35.6,35.82,1224465,-0.17,0.5,Bearish,2014,Jan,-0.472353432,0.5,Bearish
T,09-01-2014,34.24,34.24,33.51,33.54,36121929,-0.7,0.73,Bearish,2014,Jan,-2.044392523,0.73,Bearish
UAA,09-01-2014,21.81,22.07,21.675,21.9725,3115536,0.1625,0.395,Bullish,2014,Jan,0.745071068,0.395,Bullish
UAL,09-01-2014,44.13,46.19,43.71,43.8,24475709,-0.33,2.48,Bearish,2014,Jan,-0.747790619,2.48,Bearish
UDR,09-01-2014,23.46,23.55,23.14,23.46,1579338,0,0.41,Bearish,2014,Jan,0,0.41,Bearish
UHS,09-01-2014,83.51,84.49,83.06,84.44,726501,0.93,1.43,Bullish,2014,Jan,1.113639085,1.43,Bullish
ULTA,09-01-2014,94.19,94.42,91.61,92.29,1125958,-1.9,2.81,Bearish,2014,Jan,-2.017199278,2.81,Bearish
UNH,09-01-2014,75.65,76.24,75.65,76.08,6291462,0.43,0.59,Bullish,2014,Jan,0.568407138,0.59,Bullish
UNM,09-01-2014,34.79,35.08,34.62,35.07,1274238,0.28,0.46,Bullish,2014,Jan,0.804828974,0.46,Bullish
UNP,09-01-2014,83.595,84.665,83.46,84.635,4533850,1.04,1.205,Bullish,2014,Jan,1.244093546,1.205,Bullish
UPS,09-01-2014,102.27,102.54,101.53,102.12,2351974,-0.15,1.01,Bearish,2014,Jan,-0.146670578,1.01,Bearish
URI,09-01-2014,79.36,79.43,77.85,78.26,1019782,-1.1,1.58,Bearish,2014,Jan,-1.38608871,1.58,Bearish
USB,09-01-2014,41.3,41.5,40.97,41.34,8862820,0.04,0.53,Bullish,2014,Jan,0.0968523,0.53,Bullish
UTX,09-01-2014,114.07,114.23,113.05,113.71,2123215,-0.36,1.18,Bearish,2014,Jan,-0.315595687,1.18,Bearish
VAR,09-01-2014,79.88,81.445,79.88,81.29,835935,1.41,1.565,Bullish,2014,Jan,1.765147722,1.565,Bullish
VFC,09-01-2014,61.93,62.37,61.46,62.29,1610138,0.36,0.91,Bullish,2014,Jan,0.581301469,0.91,Bullish
VIAB,09-01-2014,87.07,87.07,85.7,86,1422315,-1.07,1.37,Bearish,2014,Jan,-1.22889629,1.37,Bearish
VLO,09-01-2014,52.05,53.03,51.95,52.9,10732239,0.85,1.08,Bullish,2014,Jan,1.633045149,1.08,Bullish
VMC,09-01-2014,59.56,59.93,58.8,59.82,716425,0.26,1.13,Bullish,2014,Jan,0.436534587,1.13,Bullish
VNO,09-01-2014,89.97,90.5,88.63,90.45,680349,0.48,1.87,Bullish,2014,Jan,0.53351117,1.87,Bullish
VRSK,09-01-2014,63.59,63.65,62.97,63.14,585053,-0.45,0.68,Bearish,2014,Jan,-0.707658437,0.68,Bearish
VRSN,09-01-2014,61.5,61.93,60.79,60.98,2238023,-0.52,1.14,Bearish,2014,Jan,-0.845528455,1.14,Bearish
VRTX,09-01-2014,75.44,77,74.96,76.32,1660257,0.88,2.04,Bullish,2014,Jan,1.166489926,2.04,Bullish
VTR,09-01-2014,57.87,58.6,57.65,58.04,1488649,0.17,0.95,Bullish,2014,Jan,0.29376188,0.95,Bullish
VZ,09-01-2014,48.43,48.51,47.49,47.5,14603380,-0.93,1.02,Bearish,2014,Jan,-1.920297336,1.02,Bearish
V,09-01-2014,55.8875,56.13,55.415,55.4775,8451228,-0.41,0.715,Bearish,2014,Jan,-0.733616641,0.715,Bearish
WAT,09-01-2014,100.8,101.06,100.34,100.62,384386,-0.18,0.72,Bearish,2014,Jan,-0.178571429,0.72,Bearish
WBA,09-01-2014,59.39,62.24,59.38,61.14,15068295,1.75,2.86,Bullish,2014,Jan,2.946624011,2.86,Bullish
WDC,09-01-2014,86.87,87.15,84.75,84.92,2300174,-1.95,2.4,Bearish,2014,Jan,-2.24473351,2.4,Bearish
WEC,09-01-2014,40.71,40.89,40.5,40.75,1434823,0.04,0.39,Bullish,2014,Jan,0.098255957,0.39,Bullish
WFC,09-01-2014,45.97,46.2,45.8,46.16,14389488,0.19,0.4,Bullish,2014,Jan,0.41331303,0.4,Bullish
WHR,09-01-2014,158.05,159.36,156.58,159.01,788871,0.96,2.78,Bullish,2014,Jan,0.607402721,2.78,Bullish
WMB,09-01-2014,39.36,39.86,38.85,39.25,9484115,-0.11,1.01,Bearish,2014,Jan,-0.279471545,1.01,Bearish
WMT,09-01-2014,78.39,78.4,77.49,78.09,5925044,-0.3,0.91,Bearish,2014,Jan,-0.382701875,0.91,Bearish
WM,09-01-2014,44.1,44.17,43.6,43.73,1637050,-0.37,0.57,Bearish,2014,Jan,-0.839002268,0.57,Bearish
WU,09-01-2014,17.51,17.55,17.035,17.06,7009207,-0.45,0.515,Bearish,2014,Jan,-2.569960023,0.515,Bearish
WYNN,09-01-2014,205.75,206.49,203.15,204.77,1228410,-0.98,3.34,Bearish,2014,Jan,-0.476306197,3.34,Bearish
WYN,09-01-2014,72.74,72.8,71.63,72.26,563558,-0.48,1.17,Bearish,2014,Jan,-0.65988452,1.17,Bearish
WY,09-01-2014,30.98,31.05,30.67,31,2776039,0.02,0.38,Bullish,2014,Jan,0.064557779,0.38,Bullish
XEC,09-01-2014,100.71,100.71,95.71,96.94,1288011,-3.77,5,Bearish,2014,Jan,-3.743421706,5,Bearish
XEL,09-01-2014,27.76,27.9,27.635,27.82,2647369,0.06,0.265,Bullish,2014,Jan,0.216138329,0.265,Bullish
XLNX,09-01-2014,46,46.04,45.43,45.78,1842228,-0.22,0.61,Bearish,2014,Jan,-0.47826087,0.61,Bearish
XL,09-01-2014,30.46,30.51,30.29,30.4,1807175,-0.06,0.22,Bearish,2014,Jan,-0.196979645,0.22,Bearish
XOM,09-01-2014,100.2,100.39,99.03,99.76,11679041,-0.44,1.36,Bearish,2014,Jan,-0.439121756,1.36,Bearish
XRAY,09-01-2014,48.67,48.95,48.57,48.91,628011,0.24,0.38,Bullish,2014,Jan,0.49311691,0.38,Bullish
XRX,09-01-2014,48.4,48.6,47.68,48.2,1599458,-0.2,0.92,Bearish,2014,Jan,-0.41322314,0.92,Bearish
XYL,09-01-2014,34.55,34.77,34.37,34.63,760815,0.08,0.4,Bullish,2014,Jan,0.23154848,0.4,Bullish
YUM,09-01-2014,74.91,76.53,74.75,75.05,3786054,0.14,1.78,Bullish,2014,Jan,0.186890936,1.78,Bullish
ZBH,09-01-2014,97.5,97.61,96.33,96.47,1351491,-1.03,1.28,Bearish,2014,Jan,-1.056410256,1.28,Bearish
ZION,09-01-2014,30.15,30.45,30.03,30.22,1800680,0.07,0.42,Bullish,2014,Jan,0.232172471,0.42,Bullish
ZTS,09-01-2014,31.83,31.97,31.53,31.96,2303278,0.13,0.44,Bullish,2014,Jan,0.40841973,0.44,Bullish
AAL,10-01-2014,29.05,29.83,28.75,29.35,12824160,0.3,1.08,Bullish,2014,Jan,1.032702238,1.08,Bullish
AAPL,10-01-2014,77.1185,77.2571,75.8728,76.1342,76320664,-0.9843,1.3843,Bearish,2014,Jan,-1.276347439,1.3843,Bearish
AAP,10-01-2014,114.28,115.797,113.64,115.64,678570,1.36,2.157,Bullish,2014,Jan,1.190059503,2.157,Bullish
ABBV,10-01-2014,51.27,51.49,50.76,50.9,5518662,-0.37,0.73,Bearish,2014,Jan,-0.721669592,0.73,Bearish
ABC,10-01-2014,71.49,71.55,71.0401,71.34,1582552,-0.15,0.5099,Bearish,2014,Jan,-0.209819555,0.5099,Bearish
ABT,10-01-2014,39.27,39.6275,39.11,39.57,6360581,0.3,0.5175,Bullish,2014,Jan,0.76394194,0.5175,Bullish
ACN,10-01-2014,82.75,83.22,82.39,83.2,4369463,0.45,0.83,Bullish,2014,Jan,0.543806647,0.83,Bullish
ADBE,10-01-2014,59.35,59.63,58.95,59.53,1829065,0.18,0.68,Bullish,2014,Jan,0.303285594,0.68,Bullish
ADI,10-01-2014,49.43,49.59,49.14,49.53,2072165,0.1,0.45,Bullish,2014,Jan,0.202306292,0.45,Bullish
ADM,10-01-2014,42.41,42.56,41.93,41.98,5537331,-0.43,0.63,Bearish,2014,Jan,-1.013911813,0.63,Bearish
ADP,10-01-2014,81.06,81.11,79.96,80.35,1474254,-0.71,1.15,Bearish,2014,Jan,-0.875894399,1.15,Bearish
ADSK,10-01-2014,51.14,51.48,50.644,51.47,2182743,0.33,0.836,Bullish,2014,Jan,0.645287446,0.836,Bullish
ADS,10-01-2014,258.94,260.55,257.14,258.26,1020394,-0.68,3.41,Bearish,2014,Jan,-0.262609099,3.41,Bearish
AEE,10-01-2014,36.17,36.66,35.985,36.52,2106624,0.35,0.675,Bullish,2014,Jan,0.967652751,0.675,Bullish
AEP,10-01-2014,46.59,47.59,46.58,47.2,2991511,0.61,1.01,Bullish,2014,Jan,1.30929384,1.01,Bullish
AES,10-01-2014,14.5,14.7,14.48,14.53,4807694,0.03,0.22,Bullish,2014,Jan,0.206896552,0.22,Bullish
AET,10-01-2014,71.45,72.06,70.622,71.35,3438849,-0.1,1.438,Bearish,2014,Jan,-0.139958013,1.438,Bearish
AFL,10-01-2014,64.58,65.26,64.1,65.17,1837151,0.59,1.16,Bullish,2014,Jan,0.91359554,1.16,Bullish
AGN,10-01-2014,184.39,186.74,180.812,183.32,1568218,-1.07,5.928,Bearish,2014,Jan,-0.580291773,5.928,Bearish
AIG,10-01-2014,52.21,52.34,51.675,52.22,8604554,0.01,0.665,Bullish,2014,Jan,0.019153419,0.665,Bullish
AIV,10-01-2014,25.79,26.585,25.76,26.41,1605744,0.62,0.825,Bullish,2014,Jan,2.404032571,0.825,Bullish
AIZ,10-01-2014,68.51,68.64,67.59,67.74,611253,-0.77,1.05,Bearish,2014,Jan,-1.123923515,1.05,Bearish
AJG,10-01-2014,48.07,48.41,47.43,48.06,901975,-0.01,0.98,Bearish,2014,Jan,-0.020802996,0.98,Bearish
AKAM,10-01-2014,47.78,48.24,47.63,48.2,1425392,0.42,0.61,Bullish,2014,Jan,0.879028882,0.61,Bullish
ALB,10-01-2014,65.87,66.51,65.415,66.49,929820,0.62,1.095,Bullish,2014,Jan,0.941247913,1.095,Bullish
ALGN,10-01-2014,60.43,61.44,59.871,60.71,568493,0.28,1.569,Bullish,2014,Jan,0.46334602,1.569,Bullish
ALK,10-01-2014,38.57,39.745,38.5,39.54,1499486,0.97,1.245,Bullish,2014,Jan,2.51490796,1.245,Bullish
ALLE,10-01-2014,44.17,46.08,44.02,45.73,2008621,1.56,2.06,Bullish,2014,Jan,3.53180892,2.06,Bullish
ALL,10-01-2014,53.75,54.34,53.52,54.09,2421917,0.34,0.82,Bullish,2014,Jan,0.63255814,0.82,Bullish
ALXN,10-01-2014,135.51,135.53,132.87,135.21,991016,-0.3,2.66,Bearish,2014,Jan,-0.221385876,2.66,Bearish
AMAT,10-01-2014,17.37,17.51,17.33,17.47,7970117,0.1,0.18,Bullish,2014,Jan,0.575705239,0.18,Bullish
AMD,10-01-2014,4.09,4.2,4.07,4.17,20889496,0.08,0.13,Bullish,2014,Jan,1.95599022,0.13,Bullish
AME,10-01-2014,52.25,52.55,51.88,52.53,593645,0.28,0.67,Bullish,2014,Jan,0.535885167,0.67,Bullish
AMGN,10-01-2014,119,119,116.2,117.99,3054735,-1.01,2.8,Bearish,2014,Jan,-0.848739496,2.8,Bearish
AMG,10-01-2014,216.23,217.46,213.33,214.43,291182,-1.8,4.13,Bearish,2014,Jan,-0.832446932,4.13,Bearish
AMP,10-01-2014,115.71,115.835,114.368,115.06,1154177,-0.65,1.467,Bearish,2014,Jan,-0.561749201,1.467,Bearish
AMT,10-01-2014,82.38,82.87,82.22,82.64,2093876,0.26,0.65,Bullish,2014,Jan,0.315610585,0.65,Bullish
AMZN,10-01-2014,402.53,403.764,393.8,397.66,2681701,-4.87,9.964,Bearish,2014,Jan,-1.209847713,9.964,Bearish
ANDV,10-01-2014,58.01,58.45,56.78,57.51,3987559,-0.5,1.67,Bearish,2014,Jan,-0.861920359,1.67,Bearish
ANSS,10-01-2014,84.5,85.13,84.14,84.77,240477,0.27,0.99,Bullish,2014,Jan,0.319526627,0.99,Bullish
ANTM,10-01-2014,92.74,92.95,90.86,91.99,1580743,-0.75,2.09,Bearish,2014,Jan,-0.80871253,2.09,Bearish
AON,10-01-2014,83.67,83.72,82.26,82.52,1081854,-1.15,1.46,Bearish,2014,Jan,-1.374447233,1.46,Bearish
AOS,10-01-2014,26.33,26.4,26.24,26.265,1130588,-0.065,0.16,Bearish,2014,Jan,-0.246866692,0.16,Bearish
APA,10-01-2014,85.95,86.46,85.64,86.2,2389194,0.25,0.82,Bullish,2014,Jan,0.290866783,0.82,Bullish
APC,10-01-2014,78.99,79.89,78.5,79.83,3833926,0.84,1.39,Bullish,2014,Jan,1.06342575,1.39,Bullish
APD,10-01-2014,110.09,110.64,109.42,109.63,1158987,-0.46,1.22,Bearish,2014,Jan,-0.417839949,1.22,Bearish
APH,10-01-2014,44.59,44.99,44.26,44.67,769228,0.08,0.73,Bullish,2014,Jan,0.179412424,0.73,Bullish
ARE,10-01-2014,64.52,64.89,63.99,64.75,394335,0.23,0.9,Bullish,2014,Jan,0.356478611,0.9,Bullish
ARNC,10-01-2014,29.94,30.6,29.475,30.33,24863561,0.39,1.125,Bullish,2014,Jan,1.30260521,1.125,Bullish
ATVI,10-01-2014,18.38,18.39,18.03,18.18,3943646,-0.2,0.36,Bearish,2014,Jan,-1.088139282,0.36,Bearish
AVB,10-01-2014,121.35,122.1,120.88,121.8,638100,0.45,1.22,Bullish,2014,Jan,0.370828183,1.22,Bullish
AVGO,10-01-2014,53.94,54.02,52.87,53.3,1669087,-0.64,1.15,Bearish,2014,Jan,-1.186503522,1.15,Bearish
AVY,10-01-2014,50.46,51.138,50.43,50.88,1614618,0.42,0.708,Bullish,2014,Jan,0.832342449,0.708,Bullish
AWK,10-01-2014,41.68,42.41,41.62,41.99,941397,0.31,0.79,Bullish,2014,Jan,0.743761996,0.79,Bullish
AXP,10-01-2014,89.26,89.56,88.095,88.55,2901681,-0.71,1.465,Bearish,2014,Jan,-0.795429084,1.465,Bearish
AYI,10-01-2014,128.22,134,127.17,132.66,1333814,4.44,6.83,Bullish,2014,Jan,3.462798315,6.83,Bullish
AZO,10-01-2014,492.99,493.11,488.82,490,393054,-2.99,4.29,Bearish,2014,Jan,-0.606503175,4.29,Bearish
A,10-01-2014,58.51,59.01,58.14,58.93,1623330,0.42,0.87,Bullish,2014,Jan,0.717826013,0.87,Bullish
BAC,10-01-2014,16.75,16.79,16.61,16.77,87682477,0.02,0.18,Bullish,2014,Jan,0.119402985,0.18,Bullish
BAX,10-01-2014,70.2,70.21,69.725,70.01,3106861,-0.19,0.485,Bearish,2014,Jan,-0.270655271,0.485,Bearish
BA,10-01-2014,142.79,142.8,140.9,141.9,4549806,-0.89,1.9,Bearish,2014,Jan,-0.623292948,1.9,Bearish
BBT,10-01-2014,38.43,38.775,38.3,38.66,6802062,0.23,0.475,Bullish,2014,Jan,0.598490762,0.475,Bullish
BBY,10-01-2014,37.72,37.93,36.86,37.81,4837984,0.09,1.07,Bullish,2014,Jan,0.238600212,1.07,Bullish
BDX,10-01-2014,112.15,112.71,111.38,112.54,932513,0.39,1.33,Bullish,2014,Jan,0.347748551,1.33,Bullish
BEN,10-01-2014,56.82,57.87,56.63,57.8,2166739,0.98,1.24,Bullish,2014,Jan,1.724744808,1.24,Bullish
BF.B,10-01-2014,37.525,37.745,37.415,37.6,739902,0.075,0.33,Bullish,2014,Jan,0.199866755,0.33,Bullish
BIIB,10-01-2014,291.57,299.85,286.3,299.31,1868748,7.74,13.55,Bullish,2014,Jan,2.654594094,13.55,Bullish
BK,10-01-2014,34.67,34.73,34.05,34.23,4781979,-0.44,0.68,Bearish,2014,Jan,-1.26910874,0.68,Bearish
BLK,10-01-2014,315.74,319,311.37,314.94,517462,-0.8,7.63,Bearish,2014,Jan,-0.253373028,7.63,Bearish
BLL,10-01-2014,26.165,26.165,25.835,25.965,1013080,-0.2,0.33,Bearish,2014,Jan,-0.764379897,0.33,Bearish
BMY,10-01-2014,55.82,56.28,55.415,56.18,14494885,0.36,0.865,Bullish,2014,Jan,0.644930133,0.865,Bullish
BRK.B,10-01-2014,116.02,116.02,114.43,114.97,3344400,-1.05,1.59,Bearish,2014,Jan,-0.905016376,1.59,Bearish
BSX,10-01-2014,12.88,13.27,12.79,13.11,14995374,0.23,0.48,Bullish,2014,Jan,1.785714286,0.48,Bullish
BWA,10-01-2014,56.56,56.94,56.26,56.75,883223,0.19,0.68,Bullish,2014,Jan,0.33592645,0.68,Bullish
BXP,10-01-2014,103.15,104.98,102.75,104.44,929047,1.29,2.23,Bullish,2014,Jan,1.250605914,2.23,Bullish
CAG,10-01-2014,33.83,33.94,33.7,33.86,2135042,0.03,0.24,Bullish,2014,Jan,0.088678688,0.24,Bullish
CAH,10-01-2014,68.38,69.34,67.85,69.32,3432875,0.94,1.49,Bullish,2014,Jan,1.374670956,1.49,Bullish
CAT,10-01-2014,89.41,90.6,89.29,90.51,5417506,1.1,1.31,Bullish,2014,Jan,1.23028744,1.31,Bullish
CA,10-01-2014,33.97,34.02,33.7,34.02,1857623,0.05,0.32,Bullish,2014,Jan,0.147188696,0.32,Bullish
CBG,10-01-2014,26.26,26.55,26.18,26.38,1752913,0.12,0.37,Bullish,2014,Jan,0.456968774,0.37,Bullish
CBOE,10-01-2014,49.67,50.03,49.4,49.85,493886,0.18,0.63,Bullish,2014,Jan,0.362391786,0.63,Bullish
CBS,10-01-2014,62.5,63.275,62.07,62.99,3754806,0.49,1.205,Bullish,2014,Jan,0.784,1.205,Bullish
CB,10-01-2014,99.19,99.27,97.85,98.67,2760927,-0.52,1.42,Bearish,2014,Jan,-0.524246396,1.42,Bearish
CCI,10-01-2014,71.56,72.0925,71.56,71.85,1739418,0.29,0.5325,Bullish,2014,Jan,0.405254332,0.5325,Bullish
CCL,10-01-2014,40.3,41.29,40.18,41.25,6450623,0.95,1.11,Bullish,2014,Jan,2.357320099,1.11,Bullish
CDNS,10-01-2014,14.35,14.5,14.27,14.49,1824715,0.14,0.23,Bullish,2014,Jan,0.975609756,0.23,Bullish
CELG,10-01-2014,84.375,84.93,82.2675,84.905,5587818,0.53,2.6625,Bullish,2014,Jan,0.628148148,2.6625,Bullish
CERN,10-01-2014,55.34,55.48,54.29,55.18,1274334,-0.16,1.19,Bearish,2014,Jan,-0.289121793,1.19,Bearish
CF,10-01-2014,48.146,49.39,48.017,49.232,5428250,1.086,1.373,Bullish,2014,Jan,2.255639098,1.373,Bullish
CHD,10-01-2014,32.74,32.915,32.64,32.89,1453208,0.15,0.275,Bullish,2014,Jan,0.458155162,0.275,Bullish
CHK,10-01-2014,25.65,25.78,25.41,25.71,5692172,0.06,0.37,Bullish,2014,Jan,0.233918129,0.37,Bullish
CHRW,10-01-2014,56.62,58.27,56.6,57.7,2561461,1.08,1.67,Bullish,2014,Jan,1.907453197,1.67,Bullish
CHTR,10-01-2014,136.34,137.254,135,136.42,786632,0.08,2.254,Bullish,2014,Jan,0.058676837,2.254,Bullish
CINF,10-01-2014,51.41,51.49,51.04,51.15,543625,-0.26,0.45,Bearish,2014,Jan,-0.505738183,0.45,Bearish
CI,10-01-2014,90.41,90.63,88.78,89.21,1057991,-1.2,1.85,Bearish,2014,Jan,-1.327286805,1.85,Bearish
CLX,10-01-2014,89.35,89.74,89.09,89.28,1107744,-0.07,0.65,Bearish,2014,Jan,-0.078343593,0.65,Bearish
CL,10-01-2014,65.12,65.46,64.88,65.08,2956824,-0.04,0.58,Bearish,2014,Jan,-0.061425061,0.58,Bearish
CMA,10-01-2014,47.86,48.03,47.62,47.8,1347889,-0.06,0.41,Bearish,2014,Jan,-0.12536565,0.41,Bearish
CMCSA,10-01-2014,26.51,26.86,26.2913,26.77,21307680,0.26,0.5687,Bullish,2014,Jan,0.980761977,0.5687,Bullish
CME,10-01-2014,77.2,77.48,75.9,76.49,1730623,-0.71,1.58,Bearish,2014,Jan,-0.919689119,1.58,Bearish
CMG,10-01-2014,542.08,544.87,536.71,538.57,379229,-3.51,8.16,Bearish,2014,Jan,-0.647505903,8.16,Bearish
CMI,10-01-2014,139.36,139.545,137.8,138.1,1036206,-1.26,1.745,Bearish,2014,Jan,-0.90413318,1.745,Bearish
CMS,10-01-2014,26.67,27.21,26.67,27.11,3555312,0.44,0.54,Bullish,2014,Jan,1.649793776,0.54,Bullish
CNC,10-01-2014,30.86,30.865,30.04,30.115,1353150,-0.745,0.825,Bearish,2014,Jan,-2.414128321,0.825,Bearish
CNP,10-01-2014,23.23,23.68,23.22,23.38,5118820,0.15,0.46,Bullish,2014,Jan,0.645716746,0.46,Bullish
COF,10-01-2014,77.98,78.24,77.4,78.02,2324484,0.04,0.84,Bullish,2014,Jan,0.051295204,0.84,Bullish
COG,10-01-2014,37.43,37.8562,37.26,37.5,3466773,0.07,0.5962,Bullish,2014,Jan,0.187015763,0.5962,Bullish
COL,10-01-2014,76.25,76.37,75.74,75.98,873698,-0.27,0.63,Bearish,2014,Jan,-0.354098361,0.63,Bearish
COO,10-01-2014,125.82,127.17,125.35,126.14,785678,0.32,1.82,Bullish,2014,Jan,0.254331585,1.82,Bullish
COP,10-01-2014,69.62,69.78,68.79,68.87,4816758,-0.75,0.99,Bearish,2014,Jan,-1.077276645,0.99,Bearish
COST,10-01-2014,118.2,118.65,116.66,117.85,2790333,-0.35,1.99,Bearish,2014,Jan,-0.296108291,1.99,Bearish
COTY,10-01-2014,15.17,15.2,14.98,15.16,259359,-0.01,0.22,Bearish,2014,Jan,-0.065919578,0.22,Bearish
CPB,10-01-2014,42.76,43.03,42.49,42.83,1546370,0.07,0.54,Bullish,2014,Jan,0.163704397,0.54,Bullish
CRM,10-01-2014,56.52,57.04,55.81,56.95,3544166,0.43,1.23,Bullish,2014,Jan,0.76079264,1.23,Bullish
CSCO,10-01-2014,22.23,22.28,21.99,22.22,30321787,-0.01,0.29,Bearish,2014,Jan,-0.044984256,0.29,Bearish
CSX,10-01-2014,28.76,28.94,28.63,28.88,4576165,0.12,0.31,Bullish,2014,Jan,0.417246175,0.31,Bullish
CTAS,10-01-2014,59.45,59.45,58.935,59.27,549770,-0.18,0.515,Bearish,2014,Jan,-0.302775442,0.515,Bearish
CTL,10-01-2014,31.05,31.21,30.83,31.02,3666234,-0.03,0.38,Bearish,2014,Jan,-0.096618357,0.38,Bearish
CTSH,10-01-2014,49.89,50.395,49.805,50.235,2776386,0.345,0.59,Bullish,2014,Jan,0.691521347,0.59,Bullish
CTXS,10-01-2014,60.84,60.86,59.5945,60.13,1745344,-0.71,1.2655,Bearish,2014,Jan,-1.166995398,1.2655,Bearish
